number,value,datetime_start,datetime_complete,duration,params_alpha,params_max_iter,params_n_estimators,state
168,20.125019405159033,2023-09-16 09:54:07.549721,2023-09-16 09:54:12.844738,0 days 00:00:05.295017,7.721646737432378,658,0.3202155974485954,COMPLETE
169,19.430997305648706,2023-09-16 09:54:12.844738,2023-09-16 09:54:19.270138,0 days 00:00:06.425400,3.522926801154007,876,0.3403047034820236,COMPLETE
170,19.74703820224736,2023-09-16 09:54:19.270138,2023-09-16 09:54:25.470911,0 days 00:00:06.200773,5.261116606667322,1067,0.2706571768823267,COMPLETE
171,18.868744096226557,2023-09-16 09:54:25.470911,2023-09-16 09:54:31.873796,0 days 00:00:06.402885,1.7933766150233679,961,0.296706917128805,COMPLETE
172,19.41458657357856,2023-09-16 09:54:31.873796,2023-09-16 09:54:37.932640,0 days 00:00:06.058844,3.49844232213994,1189,0.43728473196761525,COMPLETE
173,28.314591818601464,2023-09-16 09:54:37.932640,2023-09-16 09:54:39.441708,0 days 00:00:01.509068,67.882671166157,778,0.35764300652644576,COMPLETE
174,23.657414882763636,2023-09-16 09:54:39.441708,2023-09-16 09:54:53.441787,0 days 00:00:14.000079,0.04387691805682814,1080,0.3889371303337691,COMPLETE
175,22.198131519008644,2023-09-16 09:54:53.441787,2023-09-16 09:54:56.576629,0 days 00:00:03.134842,21.296909293002596,909,0.3231191168838208,COMPLETE
176,18.986558664833588,2023-09-16 09:54:56.576629,2023-09-16 09:55:02.510271,0 days 00:00:05.933642,2.062113147099195,703,0.40750878285971265,COMPLETE
177,19.85955741962765,2023-09-16 09:55:02.510271,2023-09-16 09:55:08.319128,0 days 00:00:05.808857,5.892362075987505,578,0.3754872280139543,COMPLETE
178,20.461719019192874,2023-09-16 09:55:08.319128,2023-09-16 09:55:13.188155,0 days 00:00:04.869027,10.20507788199096,502,0.3006842676010083,COMPLETE
179,19.43476367175535,2023-09-16 09:55:13.188155,2023-09-16 09:55:19.283340,0 days 00:00:06.095185,3.542373556942584,1010,0.34724040442772564,COMPLETE
180,22.045223430860897,2023-09-16 09:55:19.291460,2023-09-16 09:55:22.731816,0 days 00:00:03.440356,16.376986716023296,1252,0.4666852387948694,COMPLETE
181,18.8772558931405,2023-09-16 09:55:22.739326,2023-09-16 09:55:29.083152,0 days 00:00:06.343826,1.8440267201443963,759,0.31034125947262065,COMPLETE
182,26.19945230678607,2023-09-16 09:55:29.083152,2023-09-16 09:55:51.541919,0 days 00:00:22.458767,0.016212918288226907,875,0.27002586359126485,COMPLETE
183,18.913695426805344,2023-09-16 09:55:51.541919,2023-09-16 09:55:57.829566,0 days 00:00:06.287647,1.9660339666697344,693,0.3358210341970426,COMPLETE
184,19.660538498461914,2023-09-16 09:55:57.829566,2023-09-16 09:56:03.405014,0 days 00:00:05.575448,4.866361846752442,811,0.5554532783762696,COMPLETE
185,28.28848391442188,2023-09-16 09:56:03.405014,2023-09-16 09:56:04.918116,0 days 00:00:01.513102,74.57784926549297,968,0.31625699738317736,COMPLETE
186,19.022568198481945,2023-09-16 09:56:04.918116,2023-09-16 09:56:11.571451,0 days 00:00:06.653335,2.247952622640117,1130,0.28301811765266766,COMPLETE
187,20.136516090479837,2023-09-16 09:56:11.571451,2023-09-16 09:56:16.818890,0 days 00:00:05.247439,7.17334403249037,739,0.5029378756325279,COMPLETE
188,19.54933919191748,2023-09-16 09:56:16.818890,2023-09-16 09:56:22.986519,0 days 00:00:06.167629,4.098674088471435,4973,0.36433910842012723,COMPLETE
189,18.755012452136775,2023-09-16 09:56:22.986519,2023-09-16 09:56:27.600416,0 days 00:00:04.613897,1.6295928420483796,862,0.6576817179490796,COMPLETE
190,22.019737323045042,2023-09-16 09:56:27.600416,2023-09-16 09:56:34.504555,0 days 00:00:06.904139,0.1416331696862363,1055,0.6605785314443604,COMPLETE
191,18.898513698761455,2023-09-16 09:56:34.504555,2023-09-16 09:56:39.019096,0 days 00:00:04.514541,2.1193818022035633,861,0.6868949361582958,COMPLETE
192,19.34007934314509,2023-09-16 09:56:39.019262,2023-09-16 09:56:44.237960,0 days 00:00:05.218698,3.5127769398174085,823,0.6097446321031657,COMPLETE
193,19.819984181352513,2023-09-16 09:56:44.246207,2023-09-16 09:56:50.093325,0 days 00:00:05.847118,5.637143140503007,624,0.4242857505117611,COMPLETE
194,18.805757300374278,2023-09-16 09:56:50.093325,2023-09-16 09:56:55.042408,0 days 00:00:04.949083,1.6100604590947893,917,0.5701453125768216,COMPLETE
195,25.329501978604377,2023-09-16 09:56:55.042408,2023-09-16 09:56:57.205162,0 days 00:00:02.162754,23.709162103483372,950,0.647578378548247,COMPLETE
196,19.423597312011157,2023-09-16 09:56:57.205162,2023-09-16 09:57:02.440517,0 days 00:00:05.235355,3.9330711290295763,1099,0.6283022122267355,COMPLETE
197,27.28502716134718,2023-09-16 09:57:02.440517,2023-09-16 09:57:23.161733,0 days 00:00:20.721216,0.018587232483001426,1203,0.5578144710570039,COMPLETE
198,18.877545429737232,2023-09-16 09:57:23.161733,2023-09-16 09:57:28.103932,0 days 00:00:04.942199,1.8451177943878594,932,0.5765207818197946,COMPLETE
199,20.311441399491848,2023-09-16 09:57:28.103932,2023-09-16 09:57:32.933296,0 days 00:00:04.829364,7.748416340890881,992,0.5809961758596089,COMPLETE
200,19.743096467562076,2023-09-16 09:57:32.933296,2023-09-16 09:57:38.602183,0 days 00:00:05.668887,5.248999358269682,854,0.5347470689385767,COMPLETE
201,18.946113698290052,2023-09-16 09:57:38.602183,2023-09-16 09:57:43.566081,0 days 00:00:04.963898,2.0802172222073447,726,0.5934799706263263,COMPLETE
202,18.870269945850218,2023-09-16 09:57:43.566081,2023-09-16 09:57:49.842525,0 days 00:00:06.276444,1.8517608905125598,664,0.33803277260358955,COMPLETE
203,19.442708798837856,2023-09-16 09:57:49.842525,2023-09-16 09:57:56.315534,0 days 00:00:06.473009,3.6125054645615906,786,0.30267367318267324,COMPLETE
204,18.727061325650205,2023-09-16 09:57:56.315534,2023-09-16 09:58:01.557301,0 days 00:00:05.241767,1.4888270608909944,1026,0.44436950383948803,COMPLETE
205,19.870350247826842,2023-09-16 09:58:01.564958,2023-09-16 09:58:08.106100,0 days 00:00:06.541142,0.27704435058938914,1039,0.44846925556182105,COMPLETE
206,19.42798524783891,2023-09-16 09:58:08.106100,2023-09-16 09:58:14.293647,0 days 00:00:06.187547,3.5238469556681773,1158,0.3944332840906203,COMPLETE
207,19.888496098257676,2023-09-16 09:58:14.301764,2023-09-16 09:58:19.875093,0 days 00:00:05.573329,6.02209988522294,920,0.42487784064020884,COMPLETE
208,25.126765091322394,2023-09-16 09:58:19.875093,2023-09-16 09:58:22.138813,0 days 00:00:02.263720,30.452581223518262,1028,0.4522173483900509,COMPLETE
209,22.95153522817856,2023-09-16 09:58:22.138813,2023-09-16 09:58:31.802807,0 days 00:00:09.663994,0.08895846191407442,1304,0.5990287620887684,COMPLETE
210,19.330263514099222,2023-09-16 09:58:31.802807,2023-09-16 09:58:37.751770,0 days 00:00:05.948963,3.2281292105087545,923,0.5054746117567285,COMPLETE
211,18.83234676916291,2023-09-16 09:58:37.751770,2023-09-16 09:58:43.953114,0 days 00:00:06.201344,1.731666202320509,802,0.32483814618012785,COMPLETE
212,18.898917141978526,2023-09-16 09:58:43.953114,2023-09-16 09:58:50.088827,0 days 00:00:06.135713,1.9250513922516121,832,0.36574104458208173,COMPLETE
213,19.636468619300494,2023-09-16 09:58:50.088827,2023-09-16 09:58:55.844412,0 days 00:00:05.755585,4.66107524503913,602,0.47683845331422975,COMPLETE
214,21.83030089283818,2023-09-16 09:58:55.844412,2023-09-16 09:58:59.391731,0 days 00:00:03.547319,18.221688340398316,719,0.346713406603079,COMPLETE
215,18.748082370711586,2023-09-16 09:58:59.391731,2023-09-16 09:59:05.607922,0 days 00:00:06.216191,1.339029403368909,1103,0.2953425169818039,COMPLETE
216,24.41585160919231,2023-09-16 09:59:05.607922,2023-09-16 09:59:07.974136,0 days 00:00:02.366214,39.131930476574595,1145,0.28014371543350636,COMPLETE
217,19.42115204159702,2023-09-16 09:59:07.974136,2023-09-16 09:59:14.100259,0 days 00:00:06.126123,3.490558782612559,1072,0.378089050804123,COMPLETE
218,19.895685628373727,2023-09-16 09:59:14.108358,2023-09-16 09:59:19.499377,0 days 00:00:05.391019,6.075705594350892,1405,0.4121435472717393,COMPLETE
219,18.692216800679688,2023-09-16 09:59:19.499377,2023-09-16 09:59:24.799921,0 days 00:00:05.300544,1.4076350297226456,1257,0.4379553382006133,COMPLETE
220,18.71532509568302,2023-09-16 09:59:24.799921,2023-09-16 09:59:30.240357,0 days 00:00:05.440436,1.4668950908403087,1236,0.434668077042703,COMPLETE
221,22.44595657545147,2023-09-16 09:59:30.240357,2023-09-16 09:59:40.458733,0 days 00:00:10.218376,0.08042579345115186,1330,0.43996183094234775,COMPLETE
222,18.93819223157727,2023-09-16 09:59:40.458733,2023-09-16 09:59:46.047236,0 days 00:00:05.588503,1.9053636956270616,1245,0.4520197754023892,COMPLETE
223,19.38156375287557,2023-09-16 09:59:46.047236,2023-09-16 09:59:51.842838,0 days 00:00:05.795602,3.389473947490518,1212,0.4683567718409568,COMPLETE
224,25.756116712159315,2023-09-16 09:59:51.842838,2023-09-16 10:00:10.845032,0 days 00:00:19.002194,0.021968892975266163,1141,0.40821866902295945,COMPLETE
225,18.97025572713899,2023-09-16 10:00:10.845032,2023-09-16 10:00:16.805826,0 days 00:00:05.960794,1.9832416786749818,1019,0.4359951611814733,COMPLETE
226,19.369180530488038,2023-09-16 10:00:16.805826,2023-09-16 10:00:20.853628,0 days 00:00:04.047802,4.4082615960131495,1310,0.839605529131359,COMPLETE
227,26.786725023644987,2023-09-16 10:00:20.853628,2023-09-16 10:00:22.745222,0 days 00:00:01.891594,43.72199656317618,902,0.3912942353652421,COMPLETE
228,26.207215958555583,2023-09-16 10:00:22.745774,2023-09-16 10:00:24.718337,0 days 00:00:01.972563,56.860590570536964,1105,0.25697321716556437,COMPLETE
229,22.977207201546726,2023-09-16 10:00:24.718337,2023-09-16 10:00:27.610397,0 days 00:00:02.892060,21.650596636527894,982,0.43004396529424094,COMPLETE
230,18.85572352214039,2023-09-16 10:00:27.618521,2023-09-16 10:00:33.885946,0 days 00:00:06.267425,1.7464350435657918,1235,0.29454735805139115,COMPLETE
231,22.83112354247979,2023-09-16 10:00:33.894072,2023-09-16 10:00:36.764333,0 days 00:00:02.870261,25.563807472491366,884,0.3179280775718036,COMPLETE
232,19.31105897870312,2023-09-16 10:00:36.772421,2023-09-16 10:00:42.692578,0 days 00:00:05.920157,3.101940944165876,1003,0.47601191177773433,COMPLETE
233,21.233667691784685,2023-09-16 10:00:42.692578,2023-09-16 10:00:46.866864,0 days 00:00:04.174286,14.450692362438073,1417,0.3548421779682629,COMPLETE
