number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
659,22.548165319604248,2023-09-16 05:20:07.614531,2023-09-16 05:20:42.819426,0 days 00:00:35.204895,0.664146553131868,0.41600450870927325,3,441,0.02288597320618415,0.80764807118496,0.6280596198419566,COMPLETE
660,31.82326719069705,2023-09-16 05:20:42.819426,2023-09-16 05:21:15.345780,0 days 00:00:32.526354,0.7546607832944893,0.8987950349969648,3,404,0.11902754061221438,0.8978538277025829,0.8058289020792841,COMPLETE
661,22.620453933801798,2023-09-16 05:21:15.345780,2023-09-16 05:21:43.253611,0 days 00:00:27.907831,0.692512326205232,0.4043127769511132,3,345,0.7221681391036775,0.5210972286932586,0.650910419425878,COMPLETE
662,18.258151854417118,2023-09-16 05:21:43.253611,2023-09-16 05:22:02.932023,0 days 00:00:19.678412,0.1993487967164761,0.018309369207353106,4,380,0.7783564286893805,0.7044445577406294,0.5449285936447131,COMPLETE
663,18.130025137876835,2023-09-16 05:22:02.932023,2023-09-16 05:22:33.999999,0 days 00:00:31.067976,0.7259664388776977,0.05585563731846044,3,366,0.1775060135458011,0.5931550559242953,0.5680220040293225,COMPLETE
664,21.586471847835337,2023-09-16 05:22:34.015624,2023-09-16 05:22:58.059783,0 days 00:00:24.044159,0.6306159372029001,0.33131244220026496,3,323,0.07879355354914837,0.6720044172758096,0.7600767247127436,COMPLETE
665,22.1514843874563,2023-09-16 05:22:58.059783,2023-09-16 05:23:24.331317,0 days 00:00:26.271534,0.11214901767299862,0.29040512289266973,3,750,0.10215353678296987,0.6881160627666452,0.45697762356365557,COMPLETE
666,31.86841106057276,2023-09-16 05:23:24.331317,2023-09-16 05:23:56.040583,0 days 00:00:31.709266,0.6821864584735619,0.8615098490924201,3,395,0.32358311525690775,0.7289628445629273,0.6098345835700825,COMPLETE
667,18.084644787361032,2023-09-16 05:23:56.040583,2023-09-16 05:24:23.885229,0 days 00:00:27.844646,0.7066631466645797,0.029538591007278327,3,334,0.04311555552568212,0.6434849943440532,0.5946665933265197,COMPLETE
668,20.12010150175592,2023-09-16 05:24:23.885229,2023-09-16 05:24:47.845146,0 days 00:00:23.959917,0.842204621656101,0.07151589693892699,3,429,0.2526224992111865,0.6260182085704854,0.06494680750008242,COMPLETE
669,19.032988605785363,2023-09-16 05:24:47.860770,2023-09-16 05:25:18.990410,0 days 00:00:31.129640,0.7858061316835223,0.16972157890106282,3,359,0.14609331753025384,0.9232869388296283,0.6866096279793976,COMPLETE
670,70.82200170740373,2023-09-16 05:25:18.990410,2023-09-16 05:25:46.499686,0 days 00:00:27.509276,0.9019106409006772,0.0013732256421170597,3,286,0.5736393680798797,0.6662893422129927,0.6347608055838048,COMPLETE
671,23.972608261369885,2023-09-16 05:25:46.499686,2023-09-16 05:26:23.231744,0 days 00:00:36.732058,0.6490022893562889,0.47522816620819297,3,489,0.06364851521488998,0.7074600529480901,0.43716160973850665,COMPLETE
672,29.639992173148176,2023-09-16 05:26:23.231744,2023-09-16 05:27:00.270189,0 days 00:00:37.038445,0.9854930896151914,0.8318912519975015,3,384,0.1165457446069531,0.9589046937520704,0.787695985285013,COMPLETE
673,19.161945480445024,2023-09-16 05:27:00.270189,2023-09-16 05:28:04.042465,0 days 00:01:03.772276,0.6710269552579846,0.04202701321791312,7,467,0.4824198501859779,0.08193600315590555,0.2786091943101487,COMPLETE
674,30.417412648318283,2023-09-16 05:28:04.042465,2023-09-16 05:28:38.048775,0 days 00:00:34.006310,0.7380505194430554,0.6214162517240309,3,415,0.9282255828853696,0.39243360353637036,0.6680635595805717,COMPLETE
675,21.228076668034294,2023-09-16 05:28:38.048775,2023-09-16 05:29:44.096677,0 days 00:01:06.047902,0.5711108183954388,0.4526890861233233,9,352,0.4260725825326357,0.6844052867439185,0.7101217843796096,COMPLETE
676,24.700373647585987,2023-09-16 05:29:44.096677,2023-09-16 05:30:20.876637,0 days 00:00:36.779960,0.7010518713716919,0.3845458945069072,3,451,0.0823642792572571,0.6537210799469121,0.5758432768577838,COMPLETE
677,20.64963797450785,2023-09-16 05:30:20.876637,2023-09-16 05:30:53.999722,0 days 00:00:33.123085,0.6086428595592661,0.19820816472664993,4,373,0.021728330573516266,0.7795994450612558,0.3982401502760141,COMPLETE
678,32.779836507143116,2023-09-16 05:30:54.001233,2023-09-16 05:31:34.558773,0 days 00:00:40.557540,0.6556769351603856,0.7708926787398519,3,534,0.09964318491736607,0.7166153798649698,0.6191411748381476,COMPLETE
679,19.217321329449028,2023-09-16 05:31:34.558773,2023-09-16 05:32:04.423322,0 days 00:00:29.864549,0.6855591998918511,0.10126953337217186,3,396,0.04757431248728134,0.36781965531731897,0.35835169665901273,COMPLETE
680,36.8913671707688,2023-09-16 05:32:04.423322,2023-09-16 05:32:28.089438,0 days 00:00:23.666116,0.7184183949545051,0.9038488477163387,3,304,0.15453540758692463,0.7452197927032715,0.8900045961083081,COMPLETE
681,18.23476270827529,2023-09-16 05:32:28.089438,2023-09-16 05:32:48.962402,0 days 00:00:20.872964,0.7701346916833308,0.020700627795456686,3,230,0.4508542653566783,0.5819562782277863,0.5483972516552468,COMPLETE
682,30.72351188006303,2023-09-16 05:32:48.962402,2023-09-16 05:33:21.244752,0 days 00:00:32.282350,0.8933542541026127,0.8296314889949606,3,339,0.12733131613198095,0.6906205593370627,0.6447302816358182,COMPLETE
683,18.31667355989674,2023-09-16 05:33:21.244752,2023-09-16 05:33:56.880702,0 days 00:00:35.635950,0.6327147828069047,0.05499393983362953,3,499,0.07246152948266181,0.4688754345391213,0.3741630194852871,COMPLETE
684,97.1368751485086,2023-09-16 05:33:56.880702,2023-09-16 05:34:25.956005,0 days 00:00:29.075303,0.5886655851412992,0.00019813048424024288,4,321,0.6173782112896121,0.04796529046866782,0.5227252379317363,COMPLETE
685,18.456475180077444,2023-09-16 05:34:25.956005,2023-09-16 05:34:44.431420,0 days 00:00:18.475415,0.261139858082176,0.08160764485060806,3,376,0.09835602366978495,0.5640950358802129,0.5896205622898599,COMPLETE
686,18.047426141392908,2023-09-16 05:34:44.441438,2023-09-16 05:35:12.537255,0 days 00:00:28.095817,0.6710893504614526,0.03301461847715574,3,360,0.18469567053916466,0.6129165644762992,0.6985398934046778,COMPLETE
687,34.07543072847339,2023-09-16 05:35:12.537255,2023-09-16 05:35:49.417411,0 days 00:00:36.880156,0.7264798285258172,0.9887549106962505,3,480,0.6537049906688296,0.6633319965500887,0.8450954076744747,COMPLETE
688,35.122373751597905,2023-09-16 05:35:49.417411,2023-09-16 05:36:23.770824,0 days 00:00:34.353413,0.5153302943421009,0.9412601680145272,3,513,0.5117173712471575,0.634398702170439,0.505340722883059,COMPLETE
689,18.630542344110484,2023-09-16 05:36:23.770824,2023-09-16 05:36:39.012440,0 days 00:00:15.241616,0.08890615499739285,0.06275706484296976,3,435,0.0610339601299289,0.01978046413334511,0.7254477582287702,COMPLETE
690,26.35074831478814,2023-09-16 05:36:39.012440,2023-09-16 05:37:02.094230,0 days 00:00:23.081790,0.14581846033035756,0.5886943824779957,3,602,0.03239008656957485,0.6742436886509647,0.6104589363123225,COMPLETE
691,31.423359654320585,2023-09-16 05:37:02.094230,2023-09-16 05:37:27.533473,0 days 00:00:25.439243,0.6913951171623074,0.7090706530781449,3,343,0.31901383276337997,0.710024446087335,0.3263662882449798,COMPLETE
692,18.502049168495162,2023-09-16 05:37:27.533473,2023-09-16 05:37:47.480886,0 days 00:00:19.947413,0.9525401030889212,0.11586285168325373,3,188,0.12064460502037518,0.7589540697706542,0.6792800948790302,COMPLETE
693,18.035379602501852,2023-09-16 05:37:47.480886,2023-09-16 05:38:19.696323,0 days 00:00:32.215437,0.6531630048074747,0.01978896916923569,3,410,0.08328321439726347,0.6437095603708692,0.5626322014827715,COMPLETE
694,18.171622541751123,2023-09-16 05:38:19.696323,2023-09-16 05:38:59.543047,0 days 00:00:39.846724,0.7097922370618066,0.04364246207575362,4,390,0.1613226681907558,0.6920329682951387,0.6528541832358643,COMPLETE
695,18.238795738709126,2023-09-16 05:38:59.543047,2023-09-16 05:39:52.001863,0 days 00:00:52.458816,0.7526948503369572,0.033326820515421615,3,629,0.10456053750253924,0.4002716906784284,0.6269178705929859,COMPLETE
696,27.3357683931108,2023-09-16 05:39:52.001863,2023-09-16 05:40:26.416389,0 days 00:00:34.414526,0.6166319687823167,0.6490741126232741,3,460,0.04984850605288048,0.9807278544368973,0.5951152884352692,COMPLETE
697,18.31624723295679,2023-09-16 05:40:26.416389,2023-09-16 05:40:54.506568,0 days 00:00:28.090179,0.661962322555717,0.0699669941123867,3,366,0.39687979847719423,0.8475557555989134,0.7561676845650676,COMPLETE
698,33.67135504787301,2023-09-16 05:40:54.506568,2023-09-16 05:41:22.671049,0 days 00:00:28.164481,0.6776111613132955,0.7941102030260359,3,348,0.26738907567853704,0.5998728390414272,0.5340780735715175,COMPLETE
699,18.129574618933912,2023-09-16 05:41:22.671049,2023-09-16 05:41:48.380378,0 days 00:00:25.709329,0.6413243123977308,0.01624027292142722,3,329,0.5851619461704071,0.7386819430002497,0.6407785803500944,COMPLETE
700,18.516313222138127,2023-09-16 05:41:48.380378,2023-09-16 05:42:21.470987,0 days 00:00:33.090609,0.697739770643325,0.08796128896284637,3,405,0.13567500468828597,0.2551746912965018,0.5808734283317836,COMPLETE
701,21.1699526629644,2023-09-16 05:42:21.470987,2023-09-16 05:42:39.770223,0 days 00:00:18.299236,0.4963761118919277,0.34575476626390605,3,267,0.08153836003121709,0.7940459286995833,0.6656036226417057,COMPLETE
702,18.403492506989984,2023-09-16 05:42:39.770223,2023-09-16 05:43:14.310450,0 days 00:00:34.540227,0.8554232087863435,0.04893836926184669,4,383,0.012298694464301319,0.6596671804763236,0.20793901058969244,COMPLETE
703,18.027584710581753,2023-09-16 05:43:14.310450,2023-09-16 05:43:49.728987,0 days 00:00:35.418537,0.7247173217273474,0.017583373554933897,3,424,0.2162836465918641,0.6240648806426847,0.4969140263724509,COMPLETE
704,26.482844900692147,2023-09-16 05:43:49.728987,2023-09-16 05:44:17.360404,0 days 00:00:27.631417,0.7421207065424851,0.686388831174799,3,309,0.29588930491719756,0.9297779602356145,0.6140596864374815,COMPLETE
705,86.84750069091766,2023-09-16 05:44:17.360404,2023-09-16 05:44:45.998587,0 days 00:00:28.638183,0.8123811482325062,0.0004922197855124835,3,365,0.06050325457029303,0.6769968242646384,0.3037763161243211,COMPLETE
706,18.218873584657285,2023-09-16 05:44:45.998587,2023-09-16 05:45:21.651061,0 days 00:00:35.652474,0.6707333883029518,0.048647231903955146,3,448,0.10894343797324901,0.7225736366009937,0.5575209931830054,COMPLETE
707,17.973390649481107,2023-09-16 05:45:21.651061,2023-09-16 05:45:50.386213,0 days 00:00:28.735152,0.6240569225793572,0.03226397311096505,3,377,0.5495704865797111,0.7020387128758563,0.6305072959526594,COMPLETE
708,31.762392895884062,2023-09-16 05:45:50.386213,2023-09-16 05:46:09.830531,0 days 00:00:19.444318,0.6204197027328777,0.5236696924079626,3,346,0.5307557338548093,0.7033130901383701,0.13798590366648922,COMPLETE
709,18.08364949138841,2023-09-16 05:46:09.830531,2023-09-16 05:46:33.320628,0 days 00:00:23.490097,0.48799545990536,0.0679208539798514,3,355,0.35609462352570187,0.8810801648673967,0.657401157624976,COMPLETE
710,19.018067471062977,2023-09-16 05:46:33.320628,2023-09-16 05:47:11.031334,0 days 00:00:37.710706,0.9883806002348338,0.0904931519369897,3,373,0.03541580854866083,0.7282188986297591,0.6835439477175265,COMPLETE
711,18.07446756280764,2023-09-16 05:47:11.031334,2023-09-16 05:47:35.068595,0 days 00:00:24.037261,0.5885419419243816,0.03609098081808415,3,326,0.6357863258173027,0.698306397079857,0.6323088196973701,COMPLETE
712,20.120795623704687,2023-09-16 05:47:35.068595,2023-09-16 05:48:02.512818,0 days 00:00:27.444223,0.47327265664712737,0.12327570027213136,3,476,0.06589548726745312,0.18546442117761353,0.982840506282944,COMPLETE
713,21.702225719326236,2023-09-16 05:48:02.512818,2023-09-16 05:48:19.458163,0 days 00:00:16.945345,0.2907211188158211,0.3747571548064119,3,337,0.540610264258528,0.7615835239082941,0.7829242454406109,COMPLETE
714,24.802748267083604,2023-09-16 05:48:19.458163,2023-09-16 05:48:43.456058,0 days 00:00:23.997895,0.5424492598761844,0.456973930846412,3,357,0.7273989607425138,0.5439471686183464,0.8175983248771709,COMPLETE
715,19.509616382966854,2023-09-16 05:48:43.456058,2023-09-16 05:50:20.098410,0 days 00:01:36.642352,0.7081871949542151,0.2080116298610022,8,504,0.6492193970151436,0.7093779246970543,0.7309869088484192,COMPLETE
716,27.353072784447466,2023-09-16 05:50:20.098410,2023-09-16 05:50:57.223913,0 days 00:00:37.125503,0.687589396979563,0.6401308388788486,4,374,0.5833167608712501,0.817522479243652,0.6473721364060949,COMPLETE
717,25.91427403331347,2023-09-16 05:50:57.223913,2023-09-16 05:51:14.893447,0 days 00:00:17.669534,0.4405774215009636,0.5995389610917505,3,280,0.5238116166225213,0.7350515034670686,0.6740988273532332,COMPLETE
718,18.1287328220589,2023-09-16 05:51:14.893447,2023-09-16 05:51:43.157411,0 days 00:00:28.263964,0.5649016381955912,0.05666051903943645,3,390,0.989677872843707,0.6836187208210632,0.5156237206006664,COMPLETE
719,19.69597752112387,2023-09-16 05:51:43.157411,2023-09-16 05:52:19.764841,0 days 00:00:36.607430,0.6481530843503759,0.13777117902836616,3,490,0.47477680918950876,0.6448913682104687,0.704288183713928,COMPLETE
720,18.086027976909264,2023-09-16 05:52:19.764841,2023-09-16 05:52:37.946585,0 days 00:00:18.181744,0.34425551674065835,0.030540351828370903,3,319,0.592443369332638,0.42962152639969986,0.6333911756254254,COMPLETE
721,21.703106282502112,2023-09-16 05:52:37.946585,2023-09-16 05:53:09.896754,0 days 00:00:31.950169,0.7595292714009583,0.2585055680715501,3,368,0.5684328104734111,0.19746099335705103,0.5422019086435484,COMPLETE
722,20.26903875737137,2023-09-16 05:53:09.896754,2023-09-16 05:53:37.769533,0 days 00:00:27.872779,0.5996265846577457,0.0700841980086441,4,524,0.5119543759659999,0.5063958771324273,0.05397050767324646,COMPLETE
723,30.530513951159328,2023-09-16 05:53:37.769533,2023-09-16 05:53:50.348762,0 days 00:00:12.579229,0.08792129895842193,0.722152921615991,3,350,0.7903271309172103,0.7187284648689156,0.3541525943535839,COMPLETE
724,18.941840342410963,2023-09-16 05:53:50.348762,2023-09-16 05:54:25.422827,0 days 00:00:35.074065,0.7218484251389259,0.04514393686540971,5,294,0.5459691491079356,0.6693607698497775,0.860422086845465,COMPLETE
725,17.98106717177002,2023-09-16 05:54:25.422827,2023-09-16 05:55:02.394831,0 days 00:00:36.972004,0.69651130584632,0.01745868448236295,3,461,0.5439092157441918,0.6936165559466,0.6226794703410601,COMPLETE
726,27.96045097355536,2023-09-16 05:55:02.394831,2023-09-16 05:55:40.688779,0 days 00:00:38.293948,0.7351720556620209,0.6627257303474975,3,462,0.5633160059718075,0.5870508502898648,0.6142851962526235,COMPLETE
727,17.982920600366974,2023-09-16 05:55:40.688779,2023-09-16 05:56:18.741097,0 days 00:00:38.052318,0.7037688923242736,0.018492383183548684,3,473,0.5849272022239318,0.617426357460065,0.6252266871137062,COMPLETE
728,57.578348927682384,2023-09-16 05:56:18.741097,2023-09-16 05:56:56.664758,0 days 00:00:37.923661,0.6959918858325053,0.001252406591988789,3,481,0.5615135685990209,0.6126211797053187,0.6276750803061872,COMPLETE
729,18.08530699202516,2023-09-16 05:56:56.664758,2023-09-16 05:57:23.342010,0 days 00:00:26.677252,0.381556963585911,0.016596419841289258,3,472,0.5540038374359239,0.6287632332816857,0.6494392641000174,COMPLETE
730,29.914267979383652,2023-09-16 05:57:23.342010,2023-09-16 05:57:45.129076,0 days 00:00:21.787066,0.21678282291518308,0.6858404559986288,3,491,0.6142063714044945,0.5962177637063879,0.6226300084406304,COMPLETE
731,25.665492729606854,2023-09-16 05:57:45.129076,2023-09-16 05:58:22.506933,0 days 00:00:37.377857,0.7057597399922374,0.5490761265688788,3,468,0.5352536633101951,0.6162551419440732,0.6508542488437494,COMPLETE
732,19.729704150519293,2023-09-16 05:58:22.506933,2023-09-16 05:59:02.032344,0 days 00:00:39.525411,0.683516362755613,0.1691772232425343,3,500,0.5954694328606713,0.8873507600490222,0.6054663900874185,COMPLETE
733,18.12977065937247,2023-09-16 05:59:02.032344,2023-09-16 05:59:31.221936,0 days 00:00:29.189592,0.6750952903860629,0.026598897218174086,3,459,0.5019954980382035,0.6418135607309551,0.21438026638780977,COMPLETE
734,18.582214492817272,2023-09-16 05:59:31.221936,2023-09-16 05:59:53.211524,0 days 00:00:21.989588,0.24021483660534265,0.09755605093338891,3,480,0.5832736185973925,0.6553809386185391,0.6681324791714477,COMPLETE
735,31.992347338617453,2023-09-16 05:59:53.211524,2023-09-16 06:00:29.364662,0 days 00:00:36.153138,0.702634745928711,0.9650275944219036,3,453,0.5410029958611136,0.9227413244246478,0.6283708325118977,COMPLETE
736,19.077908529465553,2023-09-16 06:00:29.380286,2023-09-16 06:03:19.508366,0 days 00:02:50.128080,0.7184486475263149,0.049747176596108986,12,516,0.5455025417769253,0.09801753438019856,0.6389056386363756,COMPLETE
737,18.10532048524707,2023-09-16 06:03:19.508366,2023-09-16 06:04:02.255082,0 days 00:00:42.746716,0.923659723565255,0.017518848013292457,3,438,0.5807529889316939,0.014131275610600125,0.6018793116787512,COMPLETE
738,27.744404057974144,2023-09-16 06:04:02.255082,2023-09-16 06:04:39.527840,0 days 00:00:37.272758,0.6907312351022507,0.6301653120235235,3,474,0.5527446693640915,0.5675971884673816,0.6588290102311559,COMPLETE
739,92.90929339843701,2023-09-16 06:04:39.527840,2023-09-16 06:04:59.541127,0 days 00:00:20.013287,0.12647384421668922,0.00021957435193996344,4,485,0.5246347277863321,0.9344541834539756,0.6922448990448324,COMPLETE
740,27.34448288752289,2023-09-16 06:04:59.550634,2023-09-16 06:05:35.923112,0 days 00:00:36.372478,0.6696500292563635,0.6199263110756412,3,468,0.6101233348850819,0.09980502806807723,0.6181304917234527,COMPLETE
741,19.322172206997134,2023-09-16 06:05:35.923112,2023-09-16 06:06:02.443035,0 days 00:00:26.519923,0.7086820054894992,0.07078450962588219,3,499,0.9482157664816644,0.5990451388968252,0.08639593356547365,COMPLETE
742,19.68578755587055,2023-09-16 06:06:02.443035,2023-09-16 06:06:21.747170,0 days 00:00:19.304135,0.27089115178956047,0.15650272087034303,3,404,0.5672634822928129,0.6306165023047833,0.38031294115316455,COMPLETE
743,17.838948195746013,2023-09-16 06:06:21.747170,2023-09-16 06:06:56.071075,0 days 00:00:34.323905,0.6591106781161146,0.03665415765619678,3,441,0.5532465158240171,0.6530689127970454,0.6401022681410813,COMPLETE
744,35.19674192705578,2023-09-16 06:06:56.071075,2023-09-16 06:07:30.558055,0 days 00:00:34.486980,0.653643013803347,0.9193670624503546,3,441,0.5971466158558091,0.2902174512434041,0.642784439013072,COMPLETE
745,17.99448994018922,2023-09-16 06:07:30.558055,2023-09-16 06:08:05.471091,0 days 00:00:34.913036,0.6639261524106502,0.04516145405848544,3,450,0.5218248804554465,0.6498315557968252,0.6569582714617455,COMPLETE
746,23.294383844513654,2023-09-16 06:08:05.471091,2023-09-16 06:08:38.439183,0 days 00:00:32.968092,0.6258760912661268,0.4365249846344594,3,444,0.5128637340604711,0.6211252250316833,0.665256210404466,COMPLETE
747,25.437460242791285,2023-09-16 06:08:38.439183,2023-09-16 06:09:11.311637,0 days 00:00:32.872454,0.6569266867518708,0.5521706357861844,3,431,0.5717144720909448,0.6432869195375613,0.6799015449330524,COMPLETE
748,18.258856143281527,2023-09-16 06:09:11.311637,2023-09-16 06:09:53.527162,0 days 00:00:42.215525,0.6399059768568401,0.08383402573272258,4,449,0.5454766311521838,0.9548229509059497,0.6560621791007435,COMPLETE
749,35.9218175905778,2023-09-16 06:09:53.527162,2023-09-16 06:10:26.892456,0 days 00:00:33.365294,0.664155337744452,0.7641505238022939,3,431,0.48555865430384026,0.6344439841246617,0.6380048018122775,COMPLETE
750,34.31210692136129,2023-09-16 06:10:26.892456,2023-09-16 06:11:00.548284,0 days 00:00:33.655828,0.6308354130053707,0.8581744951974831,3,454,0.5214625799466214,0.6013716970324952,0.673048136479912,COMPLETE
751,29.950580056577508,2023-09-16 06:11:00.563920,2023-09-16 06:11:33.328662,0 days 00:00:32.764742,0.6075478927348305,0.7405966423192597,3,446,0.5516839831479156,0.6553201664895851,0.6303786355644885,COMPLETE
752,18.558125053876466,2023-09-16 06:11:33.328662,2023-09-16 06:12:06.018292,0 days 00:00:32.689630,0.6743676002229966,0.058560502772699995,3,422,0.49735863876762926,0.6175886412980038,0.6953610369937715,COMPLETE
753,20.056557492937863,2023-09-16 06:12:06.018292,2023-09-16 06:13:09.146145,0 days 00:01:03.127853,0.41354524201137877,0.3175057868871447,9,460,0.5233879650100415,0.5788097995011194,0.9999634742866204,COMPLETE
754,31.51660780490558,2023-09-16 06:13:09.146145,2023-09-16 06:13:42.761118,0 days 00:00:33.614973,0.6614390874382076,0.727468013411194,3,435,0.5570199593056578,0.6555357251902116,0.6460456258545534,COMPLETE
755,18.173666279506243,2023-09-16 06:13:42.776754,2023-09-16 06:14:13.894982,0 days 00:00:31.118228,0.526937529444537,0.04369180330291455,3,464,0.5345309745521691,0.6402444026044574,0.6588505761283708,COMPLETE
756,20.01820035956779,2023-09-16 06:14:13.910608,2023-09-16 06:14:37.574194,0 days 00:00:23.663586,0.6805503581498275,0.10317371502441097,3,430,0.5637406720639331,0.46326704900141824,0.10853713899978729,COMPLETE
757,26.988741016405072,2023-09-16 06:14:37.574194,2023-09-16 06:15:12.307235,0 days 00:00:34.733041,0.6589289425392136,0.6669238723485883,3,447,0.46080985208983793,0.6640918571054357,0.6179064623430593,COMPLETE
758,33.6754073520199,2023-09-16 06:15:12.322859,2023-09-16 06:15:43.131193,0 days 00:00:30.808334,0.6406968138191882,0.734545567845092,3,457,0.5975217388195175,0.6690623390214578,0.29397803506391845,COMPLETE
759,31.436049588877847,2023-09-16 06:15:43.131193,2023-09-16 06:16:11.959342,0 days 00:00:28.828149,0.621720915105284,0.7802070559491664,3,416,0.6159065697264325,0.6160915286895182,0.9042984234269386,COMPLETE
760,18.260330618240765,2023-09-16 06:16:11.959342,2023-09-16 06:16:37.755832,0 days 00:00:25.796490,0.3603545615218537,0.06089741936002768,3,473,0.5014904733464214,0.8424493150131406,0.6773702077887732,COMPLETE
761,22.76528045323883,2023-09-16 06:16:37.755832,2023-09-16 06:17:19.658820,0 days 00:00:41.902988,0.6895296020630862,0.4057301105179619,4,424,0.5192289106099329,0.8993487816569445,0.6365892944814412,COMPLETE
762,18.182777046133445,2023-09-16 06:17:19.658820,2023-09-16 06:17:49.116015,0 days 00:00:29.457195,0.506535875871346,0.03997766656752027,3,441,0.5434955124594639,0.31219051305459417,0.7063929398420077,COMPLETE
763,18.525343168205776,2023-09-16 06:17:49.116015,2023-09-16 06:18:07.258053,0 days 00:00:18.142038,0.2026102996312502,0.06800497636227268,3,410,0.7273208652773198,0.9666331976182809,0.6143767793505126,COMPLETE
764,31.085311522430896,2023-09-16 06:18:07.258053,2023-09-16 06:18:47.319039,0 days 00:00:40.060986,0.788514557355328,0.5991319848957005,3,465,0.19543306061610677,0.6404539198927256,0.6536842967603241,COMPLETE
765,18.206773657644,2023-09-16 06:18:47.319039,2023-09-16 06:19:20.322770,0 days 00:00:33.003731,0.6439383374334167,0.03311826991359623,3,446,0.8882465949342921,0.5413298346400738,0.751981539188372,COMPLETE
766,21.6736083509872,2023-09-16 06:19:20.338397,2023-09-16 06:19:33.787307,0 days 00:00:13.448910,0.06250975116525959,0.4210306935621459,3,397,0.7016109978972191,0.6770700755870939,0.6330619075551103,COMPLETE
767,27.86735914169835,2023-09-16 06:19:33.787307,2023-09-16 06:20:01.580543,0 days 00:00:27.793236,0.5805265338257222,0.7036830713393338,3,387,0.5796655496004045,0.9392751679292352,0.6716763634344954,COMPLETE
768,21.359785769113888,2023-09-16 06:20:01.580543,2023-09-16 06:20:32.945161,0 days 00:00:31.364618,0.6726414196100161,0.17906149304417662,4,415,0.3054200885543879,0.6528924357989119,0.1954692202434209,COMPLETE
769,20.9666689954462,2023-09-16 06:20:32.945161,2023-09-16 06:21:07.774603,0 days 00:00:34.829442,0.6846559421703333,0.27855511839248304,3,435,0.26300326200283686,0.5960386048332454,0.6004904554408013,COMPLETE
770,28.64734804941994,2023-09-16 06:21:07.774603,2023-09-16 06:21:39.745257,0 days 00:00:31.970654,0.6018264219430682,0.7632097759553709,3,455,0.7944361499897847,0.6271125123094269,0.7715550107829937,COMPLETE
771,20.455058872803352,2023-09-16 06:21:39.745257,2023-09-16 06:22:04.219537,0 days 00:00:24.474280,0.720278830576098,0.1196296647144029,3,383,0.5314844011629215,0.561846941617966,0.16189770376592771,COMPLETE
772,18.52509076226611,2023-09-16 06:22:04.219537,2023-09-16 06:22:40.325774,0 days 00:00:36.106237,0.6499457850511171,0.08264961415496597,3,479,0.8328416238252632,0.6774548105301565,0.7163835598148474,COMPLETE
773,20.633618194266884,2023-09-16 06:22:40.325774,2023-09-16 06:23:13.352288,0 days 00:00:33.026514,0.6979817961620878,0.2341093732712885,3,405,0.36677620389777765,0.8682242655801398,0.6211800967608027,COMPLETE
774,18.33986746432651,2023-09-16 06:23:13.358295,2023-09-16 06:23:46.941376,0 days 00:00:33.583081,0.6281206990780908,0.04928330517029274,3,472,0.47901888804892245,0.22061007991328785,0.8315549510279847,COMPLETE
775,18.11481602200264,2023-09-16 06:23:46.957002,2023-09-16 06:24:23.835418,0 days 00:00:36.878416,0.8066532367890528,0.022014627155246512,3,422,0.5600357482444018,0.6501479832241961,0.6876554777905148,COMPLETE
776,18.840047912926394,2023-09-16 06:24:23.835418,2023-09-16 06:26:14.203079,0 days 00:01:50.367661,0.6641513800508525,0.035951444552872046,11,392,0.48914494369008155,0.2737653215380268,0.6546822269170447,COMPLETE
777,24.838750725602004,2023-09-16 06:26:14.218712,2023-09-16 06:26:57.681665,0 days 00:00:43.462953,0.735948899322884,0.48080079433627965,4,464,0.33566734227339434,0.5228084922437539,0.9508437909983913,COMPLETE
778,25.047739651719976,2023-09-16 06:26:57.681665,2023-09-16 06:27:13.742912,0 days 00:00:16.061247,0.46827960636470867,0.5671078220274444,3,237,0.4220078081245131,0.610506588204312,0.6396943378632769,COMPLETE
779,18.22345991098284,2023-09-16 06:27:13.742912,2023-09-16 06:27:39.387323,0 days 00:00:25.644411,0.6818840844842392,0.05739060675001714,3,380,0.21093218441687556,0.6802421697614318,0.2399818879254469,COMPLETE
780,40.14305340570026,2023-09-16 06:27:39.387323,2023-09-16 06:28:44.545164,0 days 00:01:05.157841,0.7103987112350879,0.8602510918944715,6,452,0.1667010110911824,0.1096340852298231,0.6086851282001953,COMPLETE
781,83.70475424303152,2023-09-16 06:28:44.545164,2023-09-16 06:29:34.991321,0 days 00:00:50.446157,0.7764444560572697,0.0005489282370114909,5,401,0.4359364795819033,0.6278582368823414,0.7343391418583145,COMPLETE
782,18.78807621308114,2023-09-16 06:29:34.991321,2023-09-16 06:30:08.514329,0 days 00:00:33.523008,0.6439612041982938,0.08599674348121591,3,439,0.508436725254758,0.6583413991765765,0.6630746454178359,COMPLETE
783,18.84547508013614,2023-09-16 06:30:08.514329,2023-09-16 06:30:41.626850,0 days 00:00:33.112521,0.6695763362818692,0.1503061739452224,3,416,0.5897595075213851,0.6830304289436728,0.5941989065311382,COMPLETE
