product_id,akkukapazitat,anzahl_prozessorkerne,arbeitsspeicher,artikelnummer,audio_features,batterie_akkutyp,betriebssystem,betriebssystem_version,bildschirmdiagonale_zoll,bildschirmtechnologie,bildseitenverhaltnis,bildwiederholfrequenz,bildwiederholrate_bei_max_auflosung,bluetooth_version,breite,farbgruppe,frontkamera_auflosung,genaue_farbbezeichnung,gewicht,handy_features,hauptkamera_lichtstarke,hersteller,herstellernr,hohe,kamera_anzahl,kamera_auflosung,kamera_feature,kategorie,konnektivitat,ladetechnologie,lieferumfang,lange,max_videoauflosung,max_videoauflosung_standard,mobiler_prozessor,mobilfunk_standard,modellreihe,pixelauflosung,prozessor_taktfrequenz,punktdichte,sim_slot,sim_kartentyp,sim_typ,satellitennavigationssystemtyp,schutzart_ip_code,sensoren,smart_home_okosystem,speicherkapazitat,speicherkartentyp,steckertyp,titel,verkaufsrang_in_kategorie_smartphone,wlan_standard
21997015,4323 mAh,6 -Core,6 GB,21997015,"AACi
, Dolby Atmos",Li-Ioni,iOS,iOS 16,"6.70""",Super Retina XDR,19.5:9,120 Hz,60p,5.3,9.78 cm,Violett,12 Mpx,Deep Purple,426 g,Face Unlocki,1.78 f,Apple,MQ9X3ZD/A,2.78 cm,Triple Kamerai,48 Mpx,"Geotagging, HDRi
, Live Fokus, Nachtmodusi
, Optischer Zoom, Porträtmodusi
, Telei
, Weitwinkeli",Smartphonei,"Bluetoothi
, NFCi
, WLAN","Fast Charge, Qi Wireless Charging","Dokumentation, Smartphone, USB-C auf Lightning Kabel",17.83 cm,3840 x 2160 Pixels,4Ki,Apple A16 Bionic,5Gi,iPhone 14,2796 x 1290 Pixels,,460 ppi,Nano-SIMi,Nano-SIMi,SIM + eSIM,"Beidoui
, Galileoi
, GLONASSi
, GPSi
, QZSS",IP68i,"Annäherungssensor, Barometer, Beschleunigungssensor, Gyroskopi
, LiDAR Scanner, Umgebungslichtsensori",Apple Siri,256 GB,,Lightningi,Apple iPhone 14 Pro Max,37 von 3430,Wi-Fi 6 / 802.11ax
21997016,4323 mAh,6 -Core,6 GB,21997016,"AACi
, Dolby Atmos",Li-Ioni,iOS,iOS 16,"6.70""",Super Retina XDR,19.5:9,120 Hz,60p,5.3,9.78 cm,Schwarz,12 Mpx,Space Black,408 g,Face Unlocki,1.78 f,Apple,MQ9U3ZD/A,2.86 cm,Triple Kamerai,48 Mpx,"Geotagging, HDRi
, Live Fokus, Nachtmodusi
, Optischer Zoom, Porträtmodusi
, Telei
, Weitwinkeli",Smartphonei,"Bluetoothi
, NFCi
, WLAN","Fast Charge, Qi Wireless Charging","Dokumentation, Smartphone, USB-C auf Lightning Kabel",18 cm,3840 x 2160 Pixels,4Ki,Apple A16 Bionic,5Gi,iPhone 14,2796 x 1290 Pixels,,460 ppi,Nano-SIMi,Nano-SIMi,SIM + eSIM,"Beidoui
, Galileoi
, GLONASSi
, GPSi
, QZSS",IP68i,"Annäherungssensor, Barometer, Beschleunigungssensor, Gyroskopi
, LiDAR Scanner, Umgebungslichtsensori",Apple Siri,256 GB,,Lightningi,Apple iPhone 14 Pro Max,17 von 3430,Wi-Fi 6 / 802.11ax
21997017,4323 mAh,6 -Core,6 GB,21997017,"AACi
, Dolby Atmos",Li-Ioni,iOS,iOS 16,"6.70""",Super Retina XDR,19.5:9,120 Hz,60p,5.3,10 cm,Silber,12 Mpx,Silver,420 g,Face Unlocki,1.78 f,Apple,MQC33ZD/A,3 cm,Triple Kamerai,48 Mpx,"Geotagging, HDRi
, Live Fokus, Nachtmodusi
, Optischer Zoom, Porträtmodusi
, Telei
, Weitwinkeli",Smartphonei,"Bluetoothi
, NFCi
, WLAN","Fast Charge, Qi Wireless Charging","Dokumentation, Smartphone, USB-C auf Lightning Kabel",18 cm,3840 x 2160 Pixels,4Ki,Apple A16 Bionic,5Gi,iPhone 14,2796 x 1290 Pixels,,460 ppi,Nano-SIMi,Nano-SIMi,SIM + eSIM,"Beidoui
, Galileoi
, GLONASSi
, GPSi
, QZSS",IP68i,"Annäherungssensor, Barometer, Beschleunigungssensor, Gyroskopi
, LiDAR Scanner, Umgebungslichtsensori",Apple Siri,1000 GB,,Lightningi,Apple iPhone 14 Pro Max,477 von 3430,Wi-Fi 6 / 802.11ax
21997018,4323 mAh,6 -Core,6 GB,21997018,"AACi
, Dolby Atmos",Li-Ioni,iOS,iOS 16,"6.70""",Super Retina XDR,19.5:9,120 Hz,60p,5.3,9.59 cm,Gold,12 Mpx,Gold,412 g,Face Unlocki,1.78 f,Apple,MQAJ3ZD/A,2.81 cm,Triple Kamerai,48 Mpx,"Geotagging, HDRi
, Live Fokus, Nachtmodusi
, Optischer Zoom, Porträtmodusi
, Telei
, Weitwinkeli",Smartphonei,"Bluetoothi
, NFCi
, WLAN","Fast Charge, Qi Wireless Charging","Dokumentation, Smartphone, USB-C auf Lightning Kabel",18.21 cm,3840 x 2160 Pixels,4Ki,Apple A16 Bionic,5Gi,iPhone 14,2796 x 1290 Pixels,,460 ppi,Nano-SIMi,Nano-SIMi,SIM + eSIM,"Beidoui
, Galileoi
, GLONASSi
, GPSi
, QZSS",IP68i,"Annäherungssensor, Barometer, Beschleunigungssensor, Gyroskopi
, LiDAR Scanner, Umgebungslichtsensori",Apple Siri,512 GB,,Lightningi,Apple iPhone 14 Pro Max,555 von 3430,Wi-Fi 6 / 802.11ax
21997019,4323 mAh,6 -Core,6 GB,21997019,"AACi
, Dolby Atmos",Li-Ioni,iOS,iOS 16,"6.70""",Super Retina XDR,19.5:9,120 Hz,60p,5.3,9.79 cm,Silber,12 Mpx,Silver,428 g,Face Unlocki,1.78 f,Apple,MQ9V3ZD/A,2.85 cm,Triple Kamerai,48 Mpx,"Geotagging, HDRi
, Live Fokus, Nachtmodusi
, Optischer Zoom, Porträtmodusi
, Telei
, Weitwinkeli",Smartphonei,"Bluetoothi
, NFCi
, WLAN","Fast Charge, Qi Wireless Charging","Dokumentation, Smartphone, USB-C auf Lightning Kabel",18.02 cm,3840 x 2160 Pixels,4Ki,Apple A16 Bionic,5Gi,iPhone 14,2796 x 1290 Pixels,,460 ppi,Nano-SIMi,Nano-SIMi,SIM + eSIM,"Beidoui
, Galileoi
, GLONASSi
, GPSi
, QZSS",IP68i,"Annäherungssensor, Barometer, Beschleunigungssensor, Gyroskopi
, LiDAR Scanner, Umgebungslichtsensori",Apple Siri,256 GB,,Lightningi,Apple iPhone 14 Pro Max,156 von 3430,Wi-Fi 6 / 802.11ax
21997020,4323 mAh,6 -Core,6 GB,21997020,"AACi
, Dolby Atmos",Li-Ioni,iOS,iOS 16,"6.70""",Super Retina XDR,19.5:9,120 Hz,60p,5.3,10.02 cm,Gold,12 Mpx,Gold,430 g,Face Unlocki,1.78 f,Apple,MQC43ZD/A,2.99 cm,Triple Kamerai,48 Mpx,"Geotagging, HDRi
, Live Fokus, Nachtmodusi
, Optischer Zoom, Porträtmodusi
, Telei
, Weitwinkeli",Smartphonei,"Bluetoothi
, NFCi
, WLAN","Fast Charge, Qi Wireless Charging","Dokumentation, Smartphone, USB-C auf Lightning Kabel",18.01 cm,3840 x 2160 Pixels,4Ki,Apple A16 Bionic,5Gi,iPhone 14,2796 x 1290 Pixels,,460 ppi,Nano-SIMi,Nano-SIMi,SIM + eSIM,"Beidoui
, Galileoi
, GLONASSi
, GPSi
, QZSS",IP68i,"Annäherungssensor, Barometer, Beschleunigungssensor, Gyroskopi
, LiDAR Scanner, Umgebungslichtsensori",Apple Siri,1000 GB,,Lightningi,Apple iPhone 14 Pro Max,423 von 3430,Wi-Fi 6 / 802.11ax
21997021,4323 mAh,6 -Core,6 GB,21997021,"AACi
, Dolby Atmos",Li-Ioni,iOS,iOS 16,"6.70""",Super Retina XDR,19.5:9,120 Hz,60p,5.3,9.60 cm,Silber,12 Mpx,Silver,417 g,Face Unlocki,1.78 f,Apple,MQ9Q3ZD/A,2.74 cm,Triple Kamerai,48 Mpx,"Geotagging, HDRi
, Live Fokus, Nachtmodusi
, Optischer Zoom, Porträtmodusi
, Telei
, Weitwinkeli",Smartphonei,"Bluetoothi
, NFCi
, WLAN","Fast Charge, Qi Wireless Charging","Dokumentation, Smartphone, USB-C auf Lightning Kabel",18.21 cm,3840 x 2160 Pixels,4Ki,Apple A16 Bionic,5Gi,iPhone 14,2796 x 1290 Pixels,,460 ppi,Nano-SIMi,Nano-SIMi,SIM + eSIM,"Beidoui
, Galileoi
, GLONASSi
, GPSi
, QZSS",IP68i,"Annäherungssensor, Barometer, Beschleunigungssensor, Gyroskopi
, LiDAR Scanner, Umgebungslichtsensori",Apple Siri,128 GB,,Lightningi,Apple iPhone 14 Pro Max,201 von 3430,Wi-Fi 6 / 802.11ax
21997023,4325 mAh,6 -Core,6 GB,21997023,"AACi
, Dolby Atmos",Li-Ioni,iOS,iOS 16,"6.70""",Super Retina XDR,19.5:9,,60p,5.3,9.99 cm,Violett,12 Mpx,Purple,373 g,Face Unlocki,1.50 f,Apple,MQ563ZD/A,2.84 cm,Dual Kamerai,12 Mpx,"Geotagging, HDRi
, Monochromi
, Nachtmodusi
, Optischer Zoom, Porträtmodusi
, Weitwinkeli",Smartphonei,"Bluetoothi
, NFCi
, USB","Fast Charge, Qi Wireless Charging",Smartphone,18.01 cm,3840 x 2160 Pixels,4Ki,Apple A15 Bionic,5Gi,iPhone 14,2778 x 1284 Pixels,3.23 GHz,460 ppi,Nano-SIMi,"eSIMi
, Nano-SIMi",SIM + eSIM,"Beidoui
, Galileoi
, GLONASSi
, GPSi
, QZSS",IP68i,"Barometer, Beschleunigungssensor, Umgebungslichtsensori",Apple Siri,256 GB,,Lightningi,Apple iPhone 14 Plus,370 von 3430,Wi-Fi 6 / 802.11ax
21997024,4325 mAh,6 -Core,6 GB,21997024,"AACi
, Dolby Atmos",Li-Ioni,iOS,iOS 16,"6.70""",Super Retina XDR,19.5:9,,60p,5.3,10 cm,Blau,12 Mpx,Blue,376 g,Face Unlocki,1.50 f,Apple,MQ523ZD/A,2.80 cm,Dual Kamerai,12 Mpx,"Geotagging, HDRi
, Monochromi
, Nachtmodusi
, Optischer Zoom, Porträtmodusi
, Weitwinkeli",Smartphonei,"Bluetoothi
, NFCi
, USB","Fast Charge, Qi Wireless Charging",Smartphone,18.40 cm,3840 x 2160 Pixels,4Ki,Apple A15 Bionic,5Gi,iPhone 14,2778 x 1284 Pixels,3.23 GHz,460 ppi,Nano-SIMi,"eSIMi
, Nano-SIMi",SIM + eSIM,"Beidoui
, Galileoi
, GLONASSi
, GPSi
, QZSS",IP68i,"Barometer, Beschleunigungssensor, Umgebungslichtsensori",Apple Siri,128 GB,,Lightningi,Apple iPhone 14 Plus,93 von 3430,Wi-Fi 6 / 802.11ax
21997025,3279 mAh,6 -Core,6 GB,21997025,"AACi
, Dolby Atmos",Li-Ioni,iOS,iOS 16,"6.10""",Super Retina XDR,19.5:9,,60p,5.3,9 cm,Silber,12 Mpx,Starlight,322 g,Face Unlocki,1.50 f,Apple,MPUR3ZD/A,3 cm,Dual Kamerai,12 Mpx,"Geotagging, HDRi
, Monochromi
, Nachtmodusi
, Optischer Zoom, Porträtmodusi
, Weitwinkeli",Smartphonei,"Bluetoothi
, NFCi
, USB","Fast Charge, Qi Wireless Charging",Smartphone,16.60 cm,3840 x 2160 Pixels,4Ki,Apple A15 Bionic,5Gi,iPhone 14,2532 x 1170 Pixels,,460 ppi,Nano-SIMi,Nano-SIMi,SIM + eSIM,"Beidoui
, Galileoi
, GLONASSi
, GPSi
, QZSS",IP68i,"Barometer, Beschleunigungssensor, Umgebungslichtsensori",Apple Siri,128 GB,,Lightningi,Apple iPhone 14,24 von 3430,Wi-Fi 6 / 802.11ax
21997026,4325 mAh,6 -Core,6 GB,21997026,"AACi
, Dolby Atmos",Li-Ioni,iOS,iOS 16,"6.70""",Super Retina XDR,19.5:9,,60p,5.3,9.40 cm,Blau,12 Mpx,Blue,374 g,Face Unlocki,1.50 f,Apple,MQ583ZD/A,2.90 cm,Dual Kamerai,12 Mpx,"Geotagging, HDRi
, Monochromi
, Nachtmodusi
, Optischer Zoom, Porträtmodusi
, Weitwinkeli",Smartphonei,"Bluetoothi
, NFCi
, USB","Fast Charge, Qi Wireless Charging",Smartphone,17.80 cm,3840 x 2160 Pixels,4Ki,Apple A15 Bionic,5Gi,iPhone 14,2778 x 1284 Pixels,3.23 GHz,460 ppi,Nano-SIMi,"eSIMi
, Nano-SIMi",SIM + eSIM,"Beidoui
, Galileoi
, GLONASSi
, GPSi
, QZSS",IP68i,"Barometer, Beschleunigungssensor, Umgebungslichtsensori",Apple Siri,256 GB,,Lightningi,Apple iPhone 14 Plus,379 von 3430,Wi-Fi 6 / 802.11ax
21997027,3279 mAh,6 -Core,6 GB,21997027,"AACi
, Dolby Atmos",Li-Ioni,iOS,iOS 16,"6.10""",Super Retina XDR,19.5:9,,60p,5.3,9.11 cm,Silber,12 Mpx,Starlight,321 g,Face Unlocki,1.50 f,Apple,MPW43ZD/A,3.51 cm,Dual Kamerai,12 Mpx,"Geotagging, HDRi
, Monochromi
, Nachtmodusi
, Optischer Zoom, Porträtmodusi
, Weitwinkeli",Smartphonei,"Bluetoothi
, NFCi
, USB","Fast Charge, Qi Wireless Charging",Smartphone,16.99 cm,3840 x 2160 Pixels,4Ki,Apple A15 Bionic,5Gi,iPhone 14,2532 x 1170 Pixels,,460 ppi,Nano-SIMi,Nano-SIMi,SIM + eSIM,"Beidoui
, Galileoi
, GLONASSi
, GPSi
, QZSS",IP68i,"Barometer, Beschleunigungssensor, Umgebungslichtsensori",Apple Siri,256 GB,,Lightningi,Apple iPhone 14,85 von 3430,Wi-Fi 6 / 802.11ax
21997028,3279 mAh,6 -Core,6 GB,21997028,"AACi
, Dolby Atmos",Li-Ioni,iOS,iOS 16,"6.10""",Super Retina XDR,19.5:9,,60p,5.3,9 cm,Rot,12 Mpx,(PRODUCT)RED,321 g,Face Unlocki,1.50 f,Apple,MPVA3ZD/A,2.60 cm,Dual Kamerai,12 Mpx,"Geotagging, HDRi
, Monochromi
, Nachtmodusi
, Optischer Zoom, Porträtmodusi
, Weitwinkeli",Smartphonei,"Bluetoothi
, NFCi
, USB","Fast Charge, Qi Wireless Charging",Smartphone,16.70 cm,3840 x 2160 Pixels,4Ki,Apple A15 Bionic,5Gi,iPhone 14,2532 x 1170 Pixels,,460 ppi,Nano-SIMi,Nano-SIMi,SIM + eSIM,"Beidoui
, Galileoi
, GLONASSi
, GPSi
, QZSS",IP68i,"Barometer, Beschleunigungssensor, Umgebungslichtsensori",Apple Siri,128 GB,,Lightningi,Apple iPhone 14,124 von 3430,Wi-Fi 6 / 802.11ax
21997029?supplier=406802,4325 mAh,6 -Core,6 GB,21997029,"AACi
, Dolby Atmos",Li-Ioni,iOS,iOS 16,"6.70""",Super Retina XDR,19.5:9,,60p,5.3,9.79 cm,Blau,12 Mpx,Blue,374 g,Face Unlocki,1.50 f,Apple,MQ5G3ZD/A,2.78 cm,Dual Kamerai,12 Mpx,"Geotagging, HDRi
, Monochromi
, Nachtmodusi
, Optischer Zoom, Porträtmodusi
, Weitwinkeli",Smartphonei,"Bluetoothi
, NFCi
, USB","Fast Charge, Qi Wireless Charging",Smartphone,18.62 cm,3840 x 2160 Pixels,4Ki,Apple A15 Bionic,5Gi,iPhone 14,2778 x 1284 Pixels,3.23 GHz,460 ppi,Nano-SIMi,"eSIMi
, Nano-SIMi",SIM + eSIM,"Beidoui
, Galileoi
, GLONASSi
, GPSi
, QZSS",IP68i,"Barometer, Beschleunigungssensor, Umgebungslichtsensori",Apple Siri,512 GB,,Lightningi,Apple iPhone 14 Plus,911 von 3430,Wi-Fi 6 / 802.11ax
21997030,3279 mAh,6 -Core,6 GB,21997030,"AACi
, Dolby Atmos",Li-Ioni,iOS,iOS 16,"6.10""",Super Retina XDR,19.5:9,,60p,5.3,9.20 cm,Violett,12 Mpx,Purple,332 g,Face Unlocki,1.50 f,Apple,MPWA3ZD/A,2.90 cm,Dual Kamerai,12 Mpx,"Geotagging, HDRi
, Monochromi
, Nachtmodusi
, Optischer Zoom, Porträtmodusi
, Weitwinkeli",Smartphonei,"Bluetoothi
, NFCi
, USB","Fast Charge, Qi Wireless Charging",Smartphone,16.90 cm,3840 x 2160 Pixels,4Ki,Apple A15 Bionic,5Gi,iPhone 14,2532 x 1170 Pixels,,460 ppi,Nano-SIMi,Nano-SIMi,SIM + eSIM,"Beidoui
, Galileoi
, GLONASSi
, GPSi
, QZSS",IP68i,"Barometer, Beschleunigungssensor, Umgebungslichtsensori",Apple Siri,256 GB,,Lightningi,Apple iPhone 14,92 von 3430,Wi-Fi 6 / 802.11ax
21997031?supplier=406802,4325 mAh,6 -Core,6 GB,21997031,"AACi
, Dolby Atmos",Li-Ioni,iOS,iOS 16,"6.70""",Super Retina XDR,19.5:9,,60p,5.3,9.84 cm,Silber,12 Mpx,Starlight,384 g,Face Unlocki,1.50 f,Apple,MQ5D3ZD/A,2.40 cm,Dual Kamerai,12 Mpx,"Geotagging, HDRi
, Monochromi
, Nachtmodusi
, Optischer Zoom, Porträtmodusi
, Weitwinkeli",Smartphonei,"Bluetoothi
, NFCi
, USB","Fast Charge, Qi Wireless Charging",Smartphone,18.10 cm,3840 x 2160 Pixels,4Ki,Apple A15 Bionic,5Gi,iPhone 14,2778 x 1284 Pixels,3.23 GHz,460 ppi,Nano-SIMi,"eSIMi
, Nano-SIMi",SIM + eSIM,"Beidoui
, Galileoi
, GLONASSi
, GPSi
, QZSS",IP68i,"Barometer, Beschleunigungssensor, Umgebungslichtsensori",Apple Siri,512 GB,,Lightningi,Apple iPhone 14 Plus,964 von 3430,Wi-Fi 6 / 802.11ax
21997032,4325 mAh,6 -Core,6 GB,21997032,"AACi
, Dolby Atmos",Li-Ioni,iOS,iOS 16,"6.70""",Super Retina XDR,19.5:9,,60p,5.3,9.59 cm,Silber,12 Mpx,Starlight,373 g,Face Unlocki,1.50 f,Apple,MQ553ZD/A,2.84 cm,Dual Kamerai,12 Mpx,"Geotagging, HDRi
, Monochromi
, Nachtmodusi
, Optischer Zoom, Porträtmodusi
, Weitwinkeli",Smartphonei,"Bluetoothi
, NFCi
, USB","Fast Charge, Qi Wireless Charging",Smartphone,18.41 cm,3840 x 2160 Pixels,4Ki,Apple A15 Bionic,5Gi,iPhone 14,2778 x 1284 Pixels,3.23 GHz,460 ppi,Nano-SIMi,"eSIMi
, Nano-SIMi",SIM + eSIM,"Beidoui
, Galileoi
, GLONASSi
, GPSi
, QZSS",IP68i,"Barometer, Beschleunigungssensor, Umgebungslichtsensori",Apple Siri,256 GB,,Lightningi,Apple iPhone 14 Plus,493 von 3430,Wi-Fi 6 / 802.11ax
21997033,4325 mAh,6 -Core,6 GB,21997033,"AACi
, Dolby Atmos",Li-Ioni,iOS,iOS 16,"6.70""",Super Retina XDR,19.5:9,,60p,5.3,9.41 cm,Rot,12 Mpx,(PRODUCT)RED,377 g,Face Unlocki,1.50 f,Apple,MQ513ZD/A,2.84 cm,Dual Kamerai,12 Mpx,"Geotagging, HDRi
, Monochromi
, Nachtmodusi
, Optischer Zoom, Porträtmodusi
, Weitwinkeli",Smartphonei,"Bluetoothi
, NFCi
, USB","Fast Charge, Qi Wireless Charging",Smartphone,18.43 cm,3840 x 2160 Pixels,4Ki,Apple A15 Bionic,5Gi,iPhone 14,2778 x 1284 Pixels,3.23 GHz,460 ppi,Nano-SIMi,"eSIMi
, Nano-SIMi",SIM + eSIM,"Beidoui
, Galileoi
, GLONASSi
, GPSi
, QZSS",IP68i,"Barometer, Beschleunigungssensor, Umgebungslichtsensori",Apple Siri,128 GB,,Lightningi,Apple iPhone 14 Plus,338 von 3430,Wi-Fi 6 / 802.11ax
21997034,4325 mAh,6 -Core,6 GB,21997034,"AACi
, Dolby Atmos",Li-Ioni,iOS,iOS 16,"6.70""",Super Retina XDR,19.5:9,,60p,5.3,9.99 cm,Silber,12 Mpx,Starlight,373 g,Face Unlocki,1.50 f,Apple,MQ4Y3ZD/A,2.76 cm,Dual Kamerai,12 Mpx,"Geotagging, HDRi
, Monochromi
, Nachtmodusi
, Optischer Zoom, Porträtmodusi
, Weitwinkeli",Smartphonei,"Bluetoothi
, NFCi
, USB","Fast Charge, Qi Wireless Charging",Smartphone,18.62 cm,3840 x 2160 Pixels,4Ki,Apple A15 Bionic,5Gi,iPhone 14,2778 x 1284 Pixels,3.23 GHz,460 ppi,Nano-SIMi,"eSIMi
, Nano-SIMi",SIM + eSIM,"Beidoui
, Galileoi
, GLONASSi
, GPSi
, QZSS",IP68i,"Barometer, Beschleunigungssensor, Umgebungslichtsensori",Apple Siri,128 GB,,Lightningi,Apple iPhone 14 Plus,473 von 3430,Wi-Fi 6 / 802.11ax
21997035,3279 mAh,6 -Core,6 GB,21997035,"AACi
, Dolby Atmos",Li-Ioni,iOS,iOS 16,"6.10""",Super Retina XDR,19.5:9,,60p,5.3,9 cm,Rot,12 Mpx,(PRODUCT)RED,330 g,Face Unlocki,1.50 f,Apple,MPXG3ZD/A,3 cm,Dual Kamerai,12 Mpx,"Geotagging, HDRi
, Monochromi
, Nachtmodusi
, Optischer Zoom, Porträtmodusi
, Weitwinkeli",Smartphonei,"Bluetoothi
, NFCi
, USB","Fast Charge, Qi Wireless Charging",Smartphone,17 cm,3840 x 2160 Pixels,4Ki,Apple A15 Bionic,5Gi,iPhone 14,2532 x 1170 Pixels,,460 ppi,Nano-SIMi,Nano-SIMi,SIM + eSIM,"Beidoui
, Galileoi
, GLONASSi
, GPSi
, QZSS",IP68i,"Barometer, Beschleunigungssensor, Umgebungslichtsensori",Apple Siri,512 GB,,Lightningi,Apple iPhone 14,1042 von 3430,Wi-Fi 6 / 802.11ax
21997036,3279 mAh,6 -Core,6 GB,21997036,"AACi
, Dolby Atmos",Li-Ioni,iOS,iOS 16,"6.10""",Super Retina XDR,19.5:9,,60p,5.3,9.40 cm,Grau,12 Mpx,Midnight,317 g,Face Unlocki,1.50 f,Apple,MPWW3ZD/A,2.80 cm,Dual Kamerai,12 Mpx,"Geotagging, HDRi
, Monochromi
, Nachtmodusi
, Optischer Zoom, Porträtmodusi
, Weitwinkeli",Smartphonei,"Bluetoothi
, NFCi
, USB","Fast Charge, Qi Wireless Charging",Smartphone,17.04 cm,3840 x 2160 Pixels,4Ki,Apple A15 Bionic,5Gi,iPhone 14,2532 x 1170 Pixels,,460 ppi,Nano-SIMi,Nano-SIMi,SIM + eSIM,"Beidoui
, Galileoi
, GLONASSi
, GPSi
, QZSS",IP68i,"Barometer, Beschleunigungssensor, Umgebungslichtsensori",Apple Siri,512 GB,,Lightningi,Apple iPhone 14,386 von 3430,Wi-Fi 6 / 802.11ax
21997037,3279 mAh,6 -Core,6 GB,21997037,"AACi
, Dolby Atmos",Li-Ioni,iOS,iOS 16,"6.10""",Super Retina XDR,19.5:9,,60p,5.3,9.23 cm,Rot,12 Mpx,(PRODUCT)RED,318 g,Face Unlocki,1.50 f,Apple,MPWH3ZD/A,2.69 cm,Dual Kamerai,12 Mpx,"Geotagging, HDRi
, Monochromi
, Nachtmodusi
, Optischer Zoom, Porträtmodusi
, Weitwinkeli",Smartphonei,"Bluetoothi
, NFCi
, USB","Fast Charge, Qi Wireless Charging",Smartphone,16.48 cm,3840 x 2160 Pixels,4Ki,Apple A15 Bionic,5Gi,iPhone 14,2532 x 1170 Pixels,,460 ppi,Nano-SIMi,Nano-SIMi,SIM + eSIM,"Beidoui
, Galileoi
, GLONASSi
, GPSi
, QZSS",IP68i,"Barometer, Beschleunigungssensor, Umgebungslichtsensori",Apple Siri,256 GB,,Lightningi,Apple iPhone 14,192 von 3430,Wi-Fi 6 / 802.11ax
21997038,4325 mAh,6 -Core,6 GB,21997038,"AACi
, Dolby Atmos",Li-Ioni,iOS,iOS 16,"6.70""",Super Retina XDR,19.5:9,,60p,5.3,9.99 cm,Violett,12 Mpx,Purple,371 g,Face Unlocki,1.50 f,Apple,MQ503ZD/A,2.86 cm,Dual Kamerai,12 Mpx,"Geotagging, HDRi
, Monochromi
, Nachtmodusi
, Optischer Zoom, Porträtmodusi
, Weitwinkeli",Smartphonei,"Bluetoothi
, NFCi
, USB","Fast Charge, Qi Wireless Charging",Smartphone,18.64 cm,3840 x 2160 Pixels,4Ki,Apple A15 Bionic,5Gi,iPhone 14,2778 x 1284 Pixels,3.23 GHz,460 ppi,Nano-SIMi,"eSIMi
, Nano-SIMi",SIM + eSIM,"Beidoui
, Galileoi
, GLONASSi
, GPSi
, QZSS",IP68i,"Barometer, Beschleunigungssensor, Umgebungslichtsensori",Apple Siri,128 GB,,Lightningi,Apple iPhone 14 Plus,224 von 3430,Wi-Fi 6 / 802.11ax
21997039,3279 mAh,6 -Core,6 GB,21997039,"AACi
, Dolby Atmos",Li-Ioni,iOS,iOS 16,"6.10""",Super Retina XDR,19.5:9,,60p,5.3,9 cm,Blau,12 Mpx,Blue,330 g,Face Unlocki,1.50 f,Apple,MPXN3ZD/A,3 cm,Dual Kamerai,12 Mpx,"Geotagging, HDRi
, Monochromi
, Nachtmodusi
, Optischer Zoom, Porträtmodusi
, Weitwinkeli",Smartphonei,"Bluetoothi
, NFCi
, USB","Fast Charge, Qi Wireless Charging",Smartphone,17 cm,3840 x 2160 Pixels,4Ki,Apple A15 Bionic,5Gi,iPhone 14,2532 x 1170 Pixels,,460 ppi,Nano-SIMi,Nano-SIMi,SIM + eSIM,"Beidoui
, Galileoi
, GLONASSi
, GPSi
, QZSS",IP68i,"Barometer, Beschleunigungssensor, Umgebungslichtsensori",Apple Siri,512 GB,,Lightningi,Apple iPhone 14,586 von 3430,Wi-Fi 6 / 802.11ax
21997040,4325 mAh,6 -Core,6 GB,21997040,"AACi
, Dolby Atmos",Li-Ioni,iOS,iOS 16,"6.70""",Super Retina XDR,19.5:9,,60p,5.3,9.61 cm,Rot,12 Mpx,(PRODUCT)RED,378 g,Face Unlocki,1.50 f,Apple,MQ573ZD/A,2.98 cm,Dual Kamerai,12 Mpx,"Geotagging, HDRi
, Monochromi
, Nachtmodusi
, Optischer Zoom, Porträtmodusi
, Weitwinkeli",Smartphonei,"Bluetoothi
, NFCi
, USB","Fast Charge, Qi Wireless Charging",Smartphone,18.39 cm,3840 x 2160 Pixels,4Ki,Apple A15 Bionic,5Gi,iPhone 14,2778 x 1284 Pixels,3.23 GHz,460 ppi,Nano-SIMi,"eSIMi
, Nano-SIMi",SIM + eSIM,"Beidoui
, Galileoi
, GLONASSi
, GPSi
, QZSS",IP68i,"Barometer, Beschleunigungssensor, Umgebungslichtsensori",Apple Siri,256 GB,,Lightningi,Apple iPhone 14 Plus,223 von 3430,Wi-Fi 6 / 802.11ax
21997041,4325 mAh,6 -Core,6 GB,21997041,"AACi
, Dolby Atmos",Li-Ioni,iOS,iOS 16,"6.70""",Super Retina XDR,19.5:9,,60p,5.3,9.81 cm,Grau,12 Mpx,Midnight,373 g,Face Unlocki,1.50 f,Apple,MQ533ZD/A,2.58 cm,Dual Kamerai,12 Mpx,"Geotagging, HDRi
, Monochromi
, Nachtmodusi
, Optischer Zoom, Porträtmodusi
, Weitwinkeli",Smartphonei,"Bluetoothi
, NFCi
, USB","Fast Charge, Qi Wireless Charging",Smartphone,18.82 cm,3840 x 2160 Pixels,4Ki,Apple A15 Bionic,5Gi,iPhone 14,2778 x 1284 Pixels,3.23 GHz,460 ppi,Nano-SIMi,"eSIMi
, Nano-SIMi",SIM + eSIM,"Beidoui
, Galileoi
, GLONASSi
, GPSi
, QZSS",IP68i,"Barometer, Beschleunigungssensor, Umgebungslichtsensori",Apple Siri,256 GB,,Lightningi,Apple iPhone 14 Plus,252 von 3430,Wi-Fi 6 / 802.11ax
