DATAFLOW,FREQ: Frequency,UNIT: Unit,SPECIFICATION: Specification,TIME_PERIOD: Time period,OBS_VALUE,OBS_STATUS: Observation status,DECIMALS: Decimals,NOTE_UNIT_2: Note Unit 2,NOTE_UNIT_1: Note Unit 1,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1,NOTE_SPECIFICATION_2: Note specification 2,NOTE_SPECIFICATION_1: Note specification 1
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL05: Heat,2012,831.391667,,0: Zero,,,,,"SL05: From 2000, the personal consumed cogeneration heating is excluded.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL05: Heat,2013,879.980556,,0: Zero,,,,,"SL05: From 2000, the personal consumed cogeneration heating is excluded.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL05: Heat,2014,679.304722,,0: Zero,,,,,"SL05: From 2000, the personal consumed cogeneration heating is excluded.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL05: Heat,2015,635.670556,,0: Zero,,,,,"SL05: From 2000, the personal consumed cogeneration heating is excluded.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL05: Heat,2016,657.702778,,0: Zero,,,,,"SL05: From 2000, the personal consumed cogeneration heating is excluded.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL05: Heat,2017,741.356389,,0: Zero,,,,,"SL05: From 2000, the personal consumed cogeneration heating is excluded.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL05: Heat,2018,841.234722,,0: Zero,,,,,"SL05: From 2000, the personal consumed cogeneration heating is excluded.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL05: Heat,2019,1067.955833,,0: Zero,,,,,"SL05: From 2000, the personal consumed cogeneration heating is excluded.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL05: Heat,2020,1487.169167,,0: Zero,,,,,"SL05: From 2000, the personal consumed cogeneration heating is excluded.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL05: Heat,2021,1618.475833,,0: Zero,,,,,"SL05: From 2000, the personal consumed cogeneration heating is excluded.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1960,8792.28,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1961,9964.584,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1962,14653.8,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1963,20934,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1964,26962.992,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1965,32238.36,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1966,36927.576,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1967,43082.172,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1968,47478.312,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1969,48357.54,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1970,51497.64,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1971,50995.224,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1972,53925.984,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1973,62132.112,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1974,54805.212,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1975,49404.24,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1976,54219.06,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1977,54512.136,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1978,55098.288,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1979,52460.604,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1980,43917.4386,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1981,42202.944,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1982,41323.716,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1983,40151.412,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1984,40151.412,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1985,42888.74184,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1986,45467.81064,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1987,52970.55624,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1988,55420.6716,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1989,59758.1964,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1990,66193.308,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1991,76911.516,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1992,78669.972,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1993,78837.444,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1994,78753.708,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1995,72682.848,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1996,74734.38,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1997,78046.97616,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1998,82554.06636,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,1999,88082.73576,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,2000,94660.742,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,2001,100748.467,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,2002,103139.16,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,2003,110837.879,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,2004,125735.242,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,2005,130190.321,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,2006,123620.384,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,2007,120557.574,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,2008,121629.346,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,2009,113546.495,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,2010,118873.177,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,2011,121286.037,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,2012,116795.34,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,2013,114971.975,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,2014,110843.988,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,2015,108958.228,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,2016,108686.974,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,2017,113904.448,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,2018,120388.231,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,2019,121854.081,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,2020,99061.695,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL06: Oil products,2021,106325.908,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1960,,-: nil,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1961,,-: nil,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1962,,-: nil,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1963,,-: nil,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1964,,-: nil,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1965,,-: nil,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1966,,-: nil,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1967,,-: nil,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1968,,-: nil,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1969,,-: nil,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1970,,-: nil,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1971,,-: nil,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1972,,-: nil,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1973,,-: nil,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1974,,-: nil,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1975,,-: nil,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1976,,-: nil,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1977,,-: nil,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1978,,-: nil,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1979,,-: nil,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1980,,-: nil,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1981,,-: nil,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1982,,-: nil,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1983,,-: nil,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1984,,-: nil,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1985,,-: nil,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1986,,-: nil,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1987,,-: nil,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1988,,-: nil,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1989,,-: nil,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1990,179.102,,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1991,179.102,,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1992,179.102,,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1993,179.102,,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1994,179.102,,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1995,179.102,,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1996,179.102,,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1997,179.102,,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1998,179.102,,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,1999,179.102,,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,2000,258.250556,,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,2001,367.029722,,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,2002,390.550278,,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,2003,390.766111,,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,2004,440.77,,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,2005,691.626667,,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,2006,711.805,,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,2007,1255.149722,,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,2008,1304.730278,,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,2009,1172.036389,,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,2010,1261.294167,,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,2011,1226.305,,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,2012,1305.594722,,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,2013,1417.552222,,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,2014,1649.530556,,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,2015,1766.735278,,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,2016,1872.910556,,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,2017,2110.906944,,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,2018,2157.236389,,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,2019,2044.756944,,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,2020,2329.756111,,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL07: Biomass,2021,2258.571667,,0: Zero,,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1960,,-: nil,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1961,,-: nil,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1962,,-: nil,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1963,,-: nil,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1964,,-: nil,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1965,,-: nil,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1966,,-: nil,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1967,,-: nil,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1968,,-: nil,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1969,,-: nil,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1970,,-: nil,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1971,,-: nil,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1972,,-: nil,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1973,,-: nil,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1974,,-: nil,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1975,,-: nil,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1976,,-: nil,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1977,,-: nil,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1978,,-: nil,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1979,,-: nil,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1980,,-: nil,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1981,,-: nil,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1982,,-: nil,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1983,,-: nil,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1984,,-: nil,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1985,,-: nil,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
