Age;Sexe;Nationalite;Quartier
0;F;FIN,F;LIMPERTSBERG
0;F;FIN,F;PFAFFENTHAL
0;M;FIN,F;EICH
0;M;FIN,NL;NEUDORF/WEIMERSHOF
0;F;FIN,S;CESSANGE
0;F;GB;BONNEVOIE-SUD
0;M;GB;LIMPERTSBERG
0;F;GB;WEIMERSKIRCH
0;M;GB;LIMPERTSBERG
0;F;GB;LIMPERTSBERG
0;M;GB;NEUDORF/WEIMERSHOF
0;F;GB;GASPERICH
0;F;GB;CLAUSEN
0;M;GB;NEUDORF/WEIMERSHOF
0;F;GB;KIRCHBERG
0;F;GB;BONNEVOIE-SUD
0;F;GB;KIRCHBERG
0;M;GB;KIRCHBERG
0;M;GB;EICH
0;F;GB;CENTS
0;M;GB,CZ;GARE
0;F;GB,F;CENTS
0;F;GB,F;MERL
0;F;GB,F;NEUDORF/WEIMERSHOF
0;M;GB,FIN;BELAIR
0;M;GB,HRV;MUEHLENBACH
0;M;GB,I;EICH
0;F;GB,LVA;LIMPERTSBERG
0;M;GB,NL;NEUDORF/WEIMERSHOF
0;F;GB,RUS;NEUDORF/WEIMERSHOF
0;F;GB,SK;GASPERICH
0;M;GB,SRB;KIRCHBERG
0;M;GB,T;LIMPERTSBERG
0;F;GB,TR;LIMPERTSBERG
0;F;GB,USA;WEIMERSKIRCH
0;M;GR;HOLLERICH
0;M;GR;BELAIR
0;F;GR;CENTS
0;M;GR;ROLLINGERGRUND/BELAIR-NORD
0;M;GR;DOMMELDANGE
0;M;GR;GARE
0;F;GR;MERL
0;F;GR,F;BELAIR
0;F;GR,F;BELAIR
0;M;GR,I;GARE
0;M;H;CESSANGE
0;F;H;NEUDORF/WEIMERSHOF
0;M;H;LIMPERTSBERG
0;M;H;KIRCHBERG
0;M;H;BONNEVOIE-NORD/VERLORENKOST
0;M;H;MUEHLENBACH
0;M;H;BELAIR
0;M;H;LIMPERTSBERG
0;F;H,P;HAMM
0;F;H,S;LIMPERTSBERG
0;F;HRV;LIMPERTSBERG
0;M;HRV;MERL
0;F;I;BELAIR
0;M;I;BELAIR
0;M;I;LIMPERTSBERG
0;F;I;ROLLINGERGRUND/BELAIR-NORD
0;M;I;ROLLINGERGRUND/BELAIR-NORD
0;M;I;KIRCHBERG
0;M;I;BONNEVOIE-SUD
0;M;I;LIMPERTSBERG
0;M;I;BELAIR
0;M;I;LIMPERTSBERG
0;M;I;BELAIR
0;F;I;ROLLINGERGRUND/BELAIR-NORD
0;M;I;GARE
0;F;I;LIMPERTSBERG
0;F;I;MERL
0;F;I;CESSANGE
0;F;I;BONNEVOIE-SUD
0;F;I;BONNEVOIE-SUD
0;M;I;EICH
0;F;I;KIRCHBERG
0;F;I;CESSANGE
0;M;I;HOLLERICH
0;M;I;NEUDORF/WEIMERSHOF
0;F;I;BONNEVOIE-NORD/VERLORENKOST
0;M;I;NEUDORF/WEIMERSHOF
0;F;I;NEUDORF/WEIMERSHOF
0;M;I;BELAIR
0;F;I;GARE
0;M;I;HOLLERICH
0;F;I;DOMMELDANGE
0;F;I;LIMPERTSBERG
0;F;I;MUEHLENBACH
0;F;I;CENTS
0;F;I;LIMPERTSBERG
0;M;I;DOMMELDANGE
0;M;I;BONNEVOIE-SUD
0;F;I;BONNEVOIE-SUD
0;M;I;CENTS
0;M;I;HAMM
0;M;I;HOLLERICH
0;M;I,CZ;GASPERICH
0;M;I,GR;LIMPERTSBERG
0;F;I,LVA;LIMPERTSBERG
0;M;I,NL;WEIMERSKIRCH
0;M;I,S;HOLLERICH
0;F;I,SVN;KIRCHBERG
0;M;I,U;MERL
0;F;I,UKR;BELAIR
0;F;I,USA,BR;BELAIR,
0;M;IL;BELAIR
0;M;IL;MERL
0;F;IND;BELAIR
0;M;IND;HOLLERICH
0;F;IND;GARE
0;F;IND;BONNEVOIE-SUD
0;M;IND;HOLLERICH
0;M;IND;GARE
0;F;IND;BONNEVOIE-NORD/VERLORENKOST
0;F;IND;GARE
0;F;IND;BONNEVOIE-SUD
0;F;IND;BONNEVOIE-SUD
0;F;IR;PFAFFENTHAL
0;M;IRL;NEUDORF/WEIMERSHOF
0;M;IRL;BELAIR
0;M;IRL;CENTS
0;M;IRL,GB;BONNEVOIE-NORD/VERLORENKOST
0;F;IRL,S;GASPERICH
0;F;IRL,SK;GARE
0;M;IRL,T;NEUDORF/WEIMERSHOF
0;M;IRL,USA;NEUDORF/WEIMERSHOF
0;M;IRQ;GARE
0;M;IS;LIMPERTSBERG
0;M;IS;CENTS
0;F;IS,USA;CENTS
0;M;L;ROLLINGERGRUND/BELAIR-NORD
0;F;L;CESSANGE
0;F;L;NEUDORF/WEIMERSHOF
